Date,Product,Category,Region,Quantity,Discount (%),Sales,Profit,Year,Month,Month_Name,Day_No,Day_Name,Quarter
2024-10-24,Laptop,Electronics,East,2,10,126000.0,29693.64,2024,10,October,24,Thursday,4
2022-06-16,Phone,Electronics,South,3,20,72000.0,15268.04,2022,6,June,16,Thursday,2
2024-08-17,Camera,Electronics,East,2,20,64000.0,10795.15,2024,8,August,17,Saturday,3
2023-02-13,Laptop,Electronics,West,1,0,70000.0,17395.1,2023,2,February,13,Monday,1
2022-07-13,Phone,Electronics,East,1,5,28500.0,4663.87,2022,7,July,13,Wednesday,3
2022-08-23,Phone,Electronics,East,1,0,30000.0,4917.21,2022,8,August,23,Tuesday,3
2023-12-19,Smartwatch,Wearables,West,3,15,26520.0,5194.24,2023,12,December,19,Tuesday,4
2024-03-26,Camera,Electronics,East,3,15,102000.0,17016.22,2024,3,March,26,Tuesday,1
2023-02-08,Smartwatch,Wearables,South,3,20,19200.0,4770.86,2023,2,February,8,Wednesday,1
2024-06-11,Phone,Electronics,South,5,5,142500.0,34565.45,2024,6,June,11,Tuesday,2
2023-11-09,Tablet,Electronics,East,2,5,49400.0,11968.45,2023,11,November,9,Thursday,4
2022-03-09,Tablet,Electronics,West,2,20,32000.0,8308.27,2022,3,March,9,Wednesday,1
2022-03-29,Smartwatch,Wearables,East,1,5,7600.0,1046.36,2022,3,March,29,Tuesday,1
2022-08-05,Tablet,Electronics,South,5,10,90000.0,17669.77,2022,8,August,5,Friday,3
2022-01-01,Phone,Electronics,South,1,0,30000.0,8096.06,2022,1,January,1,Saturday,1
2022-05-20,Smartwatch,Wearables,North,5,5,38000.0,11035.35,2022,5,May,20,Friday,2
2023-09-10,Headphones,Accessories,South,5,5,14250.0,4195.63,2023,9,September,10,Sunday,3
2022-05-13,Laptop,Electronics,North,5,0,350000.0,69949.76,2022,5,May,13,Friday,2
2022-06-27,Headphones,Accessories,East,5,5,14250.0,3398.39,2022,6,June,27,Monday,2
2024-03-20,Phone,Electronics,West,2,20,48000.0,7002.89,2024,3,March,20,Wednesday,1
2023-01-15,Smartwatch,Wearables,North,2,0,16000.0,4007.7,2023,1,January,15,Sunday,1
2024-06-26,Laptop,Electronics,North,4,5,266000.0,78901.72,2024,6,June,26,Wednesday,2
2023-10-20,Tablet,Electronics,West,3,15,51000.0,15236.27,2023,10,October,20,Friday,4
2023-03-26,Smartwatch,Wearables,West,1,10,7200.0,2065.24,2023,3,March,26,Sunday,1
2023-08-09,Tablet,Electronics,East,1,5,19000.0,3846.97,2023,8,August,9,Wednesday,3
2023-04-08,Tablet,Electronics,East,4,20,64000.0,16296.25,2023,4,April,8,Saturday,2
2024-09-16,Phone,Electronics,North,4,20,96000.0,10714.97,2024,9,September,16,Monday,3
2022-05-02,Phone,Electronics,West,4,0,120000.0,22138.91,2022,5,May,2,Monday,2
2022-01-17,Laptop,Electronics,North,2,5,133000.0,14023.9,2022,1,January,17,Monday,1
2022-11-23,Tablet,Electronics,North,1,10,23400.0,3294.36,2022,11,November,23,Wednesday,4
2022-11-14,Phone,Electronics,East,1,5,37050.0,6841.95,2022,11,November,14,Monday,4
2024-03-19,Headphones,Accessories,North,5,15,12750.0,2897.81,2024,3,March,19,Tuesday,1
2023-05-18,Headphones,Accessories,South,3,20,7200.0,1653.85,2023,5,May,18,Thursday,2
2022-04-29,Laptop,Electronics,South,3,10,189000.0,30872.28,2022,4,April,29,Friday,2
2023-12-11,Phone,Electronics,West,2,0,78000.0,14860.01,2023,12,December,11,Monday,4
2022-02-14,Camera,Electronics,South,2,10,72000.0,13177.29,2022,2,February,14,Monday,1
2022-11-10,Headphones,Accessories,North,2,20,6240.0,1095.79,2022,11,November,10,Thursday,4
2023-02-22,Camera,Electronics,East,4,10,144000.0,32691.95,2023,2,February,22,Wednesday,1
2023-07-10,Headphones,Accessories,West,4,0,12000.0,2756.23,2023,7,July,10,Monday,3
2022-11-22,Camera,Electronics,South,1,5,49400.0,8250.79,2022,11,November,22,Tuesday,4
2023-05-30,Laptop,Electronics,East,1,0,70000.0,14060.41,2023,5,May,30,Tuesday,2
2022-08-02,Headphones,Accessories,South,1,0,3000.0,512.05,2022,8,August,2,Tuesday,3
2022-03-15,Laptop,Electronics,South,4,10,252000.0,71240.92,2022,3,March,15,Tuesday,1
2023-05-24,Headphones,Accessories,North,1,0,3000.0,806.23,2023,5,May,24,Wednesday,2
2022-11-28,Tablet,Electronics,West,1,0,26000.0,7294.76,2022,11,November,28,Monday,4
2023-11-19,Phone,Electronics,East,5,5,185250.0,41324.17,2023,11,November,19,Sunday,4
2023-10-19,Phone,Electronics,South,2,10,54000.0,7003.88,2023,10,October,19,Thursday,4
2024-10-24,Camera,Electronics,East,2,20,64000.0,11872.75,2024,10,October,24,Thursday,4
2023-08-23,Laptop,Electronics,West,4,15,238000.0,54591.58,2023,8,August,23,Wednesday,3
2024-12-11,Smartwatch,Wearables,East,3,0,31200.0,5400.56,2024,12,December,11,Wednesday,4
2022-11-21,Camera,Electronics,North,3,20,124800.0,22131.09,2022,11,November,21,Monday,4
2024-09-18,Phone,Electronics,North,3,15,76500.0,14104.21,2024,9,September,18,Wednesday,3
2023-12-18,Smartwatch,Wearables,North,4,20,33280.0,7637.81,2023,12,December,18,Monday,4
2023-12-24,Tablet,Electronics,South,4,0,104000.0,28683.87,2023,12,December,24,Sunday,4
2022-10-04,Tablet,Electronics,West,2,20,32000.0,8020.48,2022,10,October,4,Tuesday,4
2023-06-20,Camera,Electronics,North,1,0,40000.0,9493.6,2023,6,June,20,Tuesday,2
2022-06-01,Laptop,Electronics,South,1,15,59500.0,6643.96,2022,6,June,1,Wednesday,2
2024-08-12,Headphones,Accessories,South,5,5,14250.0,2331.5,2024,8,August,12,Monday,3
2022-09-16,Camera,Electronics,South,2,20,64000.0,10500.68,2022,9,September,16,Friday,3
2022-11-20,Phone,Electronics,East,2,20,62400.0,14638.58,2022,11,November,20,Sunday,4
2024-10-13,Camera,Electronics,West,4,15,136000.0,14819.69,2024,10,October,13,Sunday,4
2024-05-18,Headphones,Accessories,East,1,5,2850.0,854.08,2024,5,May,18,Saturday,2
2023-11-19,Laptop,Electronics,North,5,0,455000.0,70020.84,2023,11,November,19,Sunday,4
2022-11-06,Phone,Electronics,South,4,5,148200.0,17464.69,2022,11,November,6,Sunday,4
2024-03-13,Tablet,Electronics,West,5,5,95000.0,27205.55,2024,3,March,13,Wednesday,1
2024-12-15,Phone,Electronics,North,2,15,66300.0,18422.77,2024,12,December,15,Sunday,4
2023-09-12,Tablet,Electronics,North,4,0,80000.0,16059.99,2023,9,September,12,Tuesday,3
2023-04-18,Phone,Electronics,East,1,0,30000.0,7651.65,2023,4,April,18,Tuesday,2
2023-04-06,Headphones,Accessories,East,2,15,5100.0,621.84,2023,4,April,6,Thursday,2
2024-03-24,Phone,Electronics,West,3,15,76500.0,18907.36,2024,3,March,24,Sunday,1
2024-04-25,Laptop,Electronics,North,4,20,224000.0,49162.3,2024,4,April,25,Thursday,2
2023-10-29,Phone,Electronics,South,4,15,102000.0,29185.95,2023,10,October,29,Sunday,4
2022-09-19,Smartwatch,Wearables,South,1,5,7600.0,1925.88,2022,9,September,19,Monday,3
2022-12-21,Tablet,Electronics,South,5,10,117000.0,33205.27,2022,12,December,21,Wednesday,4
2024-02-09,Camera,Electronics,North,2,0,80000.0,17026.25,2024,2,February,9,Friday,1
2022-06-29,Laptop,Electronics,South,2,0,140000.0,24579.75,2022,6,June,29,Wednesday,2
2022-03-07,Smartwatch,Wearables,North,3,5,22800.0,4851.41,2022,3,March,7,Monday,1
2024-03-30,Camera,Electronics,South,1,0,40000.0,11502.2,2024,3,March,30,Saturday,1
2022-06-20,Phone,Electronics,East,5,20,120000.0,30289.3,2022,6,June,20,Monday,2
2023-04-19,Headphones,Accessories,South,3,20,7200.0,1019.16,2023,4,April,19,Wednesday,2
2023-06-18,Camera,Electronics,East,2,10,72000.0,10596.86,2023,6,June,18,Sunday,2
2023-03-15,Tablet,Electronics,West,2,5,38000.0,6845.4,2023,3,March,15,Wednesday,1
2024-04-14,Headphones,Accessories,West,5,15,12750.0,1838.22,2024,4,April,14,Sunday,2
2022-08-15,Camera,Electronics,South,2,0,80000.0,20200.47,2022,8,August,15,Monday,3
2023-03-18,Camera,Electronics,North,2,0,80000.0,17875.56,2023,3,March,18,Saturday,1
2023-01-31,Headphones,Accessories,South,4,5,11400.0,2450.39,2023,1,January,31,Tuesday,1
2023-12-29,Phone,Electronics,East,2,0,78000.0,14966.91,2023,12,December,29,Friday,4
2022-03-25,Headphones,Accessories,North,2,0,6000.0,800.29,2022,3,March,25,Friday,1
2024-11-02,Laptop,Electronics,South,2,10,163800.0,44684.93,2024,11,November,2,Saturday,4
2023-11-24,Smartwatch,Wearables,North,5,5,49400.0,7651.57,2023,11,November,24,Friday,4
2023-05-08,Headphones,Accessories,West,1,10,2700.0,465.72,2023,5,May,8,Monday,2
2024-08-27,Smartwatch,Wearables,East,2,10,14400.0,1468.98,2024,8,August,27,Tuesday,3
2022-12-19,Tablet,Electronics,East,1,10,23400.0,5721.63,2022,12,December,19,Monday,4
2024-12-16,Headphones,Accessories,South,2,0,7800.0,2058.93,2024,12,December,16,Monday,4
2022-02-09,Smartwatch,Wearables,West,4,0,32000.0,5429.97,2022,2,February,9,Wednesday,1
2023-10-02,Phone,Electronics,North,2,15,51000.0,11038.1,2023,10,October,2,Monday,4
2022-06-22,Camera,Electronics,North,5,10,180000.0,23005.36,2022,6,June,22,Wednesday,2
2022-09-16,Tablet,Electronics,West,5,10,90000.0,26352.51,2022,9,September,16,Friday,3
2023-06-01,Laptop,Electronics,North,2,0,140000.0,23114.28,2023,6,June,1,Thursday,2
2023-12-31,Camera,Electronics,South,5,0,260000.0,39336.32,2023,12,December,31,Sunday,4
2023-06-07,Tablet,Electronics,West,5,0,100000.0,21211.86,2023,6,June,7,Wednesday,2
2024-04-18,Smartwatch,Wearables,North,5,15,34000.0,4867.7,2024,4,April,18,Thursday,2
2022-04-27,Headphones,Accessories,East,3,15,7650.0,2059.54,2022,4,April,27,Wednesday,2
2022-07-03,Headphones,Accessories,East,1,10,2700.0,299.47,2022,7,July,3,Sunday,3
2022-06-11,Headphones,Accessories,West,1,0,3000.0,712.56,2022,6,June,11,Saturday,2
2023-06-27,Phone,Electronics,East,5,0,150000.0,37315.27,2023,6,June,27,Tuesday,2
2024-04-18,Smartwatch,Wearables,South,3,20,19200.0,5514.53,2024,4,April,18,Thursday,2
2024-12-25,Headphones,Accessories,East,5,5,18525.0,2279.51,2024,12,December,25,Wednesday,4
2024-12-29,Headphones,Accessories,East,4,0,15600.0,3736.87,2024,12,December,29,Sunday,4
2023-03-23,Tablet,Electronics,South,2,15,34000.0,5167.5,2023,3,March,23,Thursday,1
2023-02-20,Headphones,Accessories,South,3,5,8550.0,1617.92,2023,2,February,20,Monday,1
2023-06-16,Camera,Electronics,South,2,0,80000.0,8715.12,2023,6,June,16,Friday,2
2023-03-17,Headphones,Accessories,East,2,15,5100.0,673.25,2023,3,March,17,Friday,1
2024-01-08,Smartwatch,Wearables,West,2,10,14400.0,3606.14,2024,1,January,8,Monday,1
2023-04-09,Headphones,Accessories,East,4,15,10200.0,1132.44,2023,4,April,9,Sunday,2
2023-01-31,Camera,Electronics,South,3,20,96000.0,13280.09,2023,1,January,31,Tuesday,1
2023-12-12,Tablet,Electronics,West,1,0,26000.0,6770.78,2023,12,December,12,Tuesday,4
2023-01-30,Tablet,Electronics,South,5,15,85000.0,9185.33,2023,1,January,30,Monday,1
2022-11-22,Camera,Electronics,West,1,15,44200.0,9362.34,2022,11,November,22,Tuesday,4
2024-01-20,Headphones,Accessories,South,1,5,2850.0,454.2,2024,1,January,20,Saturday,1
2024-12-29,Smartwatch,Wearables,North,3,10,28080.0,7243.47,2024,12,December,29,Sunday,4
2023-10-04,Camera,Electronics,South,4,5,152000.0,29675.27,2023,10,October,4,Wednesday,4
2022-08-02,Phone,Electronics,North,2,10,54000.0,7286.56,2022,8,August,2,Tuesday,3
2023-01-04,Phone,Electronics,South,3,0,90000.0,23673.74,2023,1,January,4,Wednesday,1
2022-02-18,Laptop,Electronics,North,4,15,238000.0,51776.93,2022,2,February,18,Friday,1
2024-12-11,Phone,Electronics,West,5,15,165750.0,26400.46,2024,12,December,11,Wednesday,4
2022-05-13,Camera,Electronics,South,3,5,114000.0,33263.61,2022,5,May,13,Friday,2
2024-09-25,Laptop,Electronics,East,4,10,252000.0,42454.26,2024,9,September,25,Wednesday,3
2024-02-25,Smartwatch,Wearables,East,2,15,13600.0,3826.36,2024,2,February,25,Sunday,1
2023-01-08,Phone,Electronics,North,3,5,85500.0,20899.26,2023,1,January,8,Sunday,1
2023-04-24,Headphones,Accessories,West,5,10,13500.0,2803.19,2023,4,April,24,Monday,2
2024-04-11,Smartwatch,Wearables,South,2,10,14400.0,3760.16,2024,4,April,11,Thursday,2
2023-10-12,Phone,Electronics,North,2,15,51000.0,13505.36,2023,10,October,12,Thursday,4
2023-11-13,Phone,Electronics,East,3,15,99450.0,28293.47,2023,11,November,13,Monday,4
2023-11-19,Phone,Electronics,West,4,0,156000.0,18749.69,2023,11,November,19,Sunday,4
2022-03-23,Camera,Electronics,East,2,5,76000.0,18591.77,2022,3,March,23,Wednesday,1
2022-03-28,Laptop,Electronics,East,3,5,199500.0,26375.38,2022,3,March,28,Monday,1
2022-08-13,Camera,Electronics,West,2,0,80000.0,17992.56,2022,8,August,13,Saturday,3
2022-01-16,Camera,Electronics,West,2,5,76000.0,21834.06,2022,1,January,16,Sunday,1
2024-04-01,Headphones,Accessories,East,2,20,4800.0,496.77,2024,4,April,1,Monday,2
2022-06-12,Laptop,Electronics,North,1,10,63000.0,10382.31,2022,6,June,12,Sunday,2
2023-05-29,Phone,Electronics,North,3,10,81000.0,16599.27,2023,5,May,29,Monday,2
2022-12-16,Camera,Electronics,North,5,10,234000.0,62224.69,2022,12,December,16,Friday,4
2023-11-12,Phone,Electronics,East,2,15,66300.0,19879.09,2023,11,November,12,Sunday,4
2022-06-30,Headphones,Accessories,South,2,20,4800.0,1310.24,2022,6,June,30,Thursday,2
2024-01-13,Laptop,Electronics,North,4,20,224000.0,64413.87,2024,1,January,13,Saturday,1
2023-10-22,Phone,Electronics,East,5,5,142500.0,33893.93,2023,10,October,22,Sunday,4
2023-05-08,Phone,Electronics,West,2,5,57000.0,6972.71,2023,5,May,8,Monday,2
2024-07-11,Headphones,Accessories,East,5,5,14250.0,3693.16,2024,7,July,11,Thursday,3
2022-05-08,Camera,Electronics,South,2,0,80000.0,8737.13,2022,5,May,8,Sunday,2
2023-07-19,Tablet,Electronics,South,1,10,18000.0,2690.86,2023,7,July,19,Wednesday,3
2023-07-04,Headphones,Accessories,East,5,10,13500.0,3064.71,2023,7,July,4,Tuesday,3
2023-03-29,Laptop,Electronics,East,5,15,297500.0,37967.63,2023,3,March,29,Wednesday,1
2023-04-16,Headphones,Accessories,West,2,5,5700.0,1573.41,2023,4,April,16,Sunday,2
2024-09-14,Headphones,Accessories,South,4,10,10800.0,2267.17,2024,9,September,14,Saturday,3
2024-01-08,Laptop,Electronics,South,1,5,66500.0,7031.95,2024,1,January,8,Monday,1
2022-08-12,Tablet,Electronics,West,5,5,95000.0,9839.34,2022,8,August,12,Friday,3
2022-06-03,Tablet,Electronics,South,4,10,72000.0,13300.58,2022,6,June,3,Friday,2
2023-07-14,Phone,Electronics,North,5,10,135000.0,27639.68,2023,7,July,14,Friday,3
2022-12-17,Tablet,Electronics,South,5,10,117000.0,15747.08,2022,12,December,17,Saturday,4
2022-12-15,Headphones,Accessories,North,2,0,7800.0,901.8,2022,12,December,15,Thursday,4
2022-07-01,Phone,Electronics,West,2,0,60000.0,15241.79,2022,7,July,1,Friday,3
2023-09-29,Headphones,Accessories,East,3,15,7650.0,2191.21,2023,9,September,29,Friday,3
2024-10-14,Smartwatch,Wearables,South,3,20,19200.0,4880.25,2024,10,October,14,Monday,4
2022-06-28,Headphones,Accessories,East,5,5,14250.0,4011.75,2022,6,June,28,Tuesday,2
2024-11-28,Smartwatch,Wearables,South,2,0,20800.0,2867.64,2024,11,November,28,Thursday,4
2024-02-11,Headphones,Accessories,West,5,0,15000.0,2797.84,2024,2,February,11,Sunday,1
2024-06-12,Laptop,Electronics,North,2,20,112000.0,31200.34,2024,6,June,12,Wednesday,2
2024-10-23,Laptop,Electronics,South,5,5,332500.0,98359.03,2024,10,October,23,Wednesday,4
2024-10-12,Headphones,Accessories,North,2,0,6000.0,1770.44,2024,10,October,12,Saturday,4
2022-03-05,Tablet,Electronics,East,2,15,34000.0,6933.72,2022,3,March,5,Saturday,1
2022-01-29,Smartwatch,Wearables,North,1,0,8000.0,2385.73,2022,1,January,29,Saturday,1
2023-01-07,Tablet,Electronics,East,2,10,36000.0,5629.66,2023,1,January,7,Saturday,1
2022-04-07,Phone,Electronics,North,3,10,81000.0,11622.32,2022,4,April,7,Thursday,2
2024-09-19,Camera,Electronics,North,5,10,180000.0,44455.39,2024,9,September,19,Thursday,3
2022-01-21,Laptop,Electronics,North,1,5,66500.0,10180.91,2022,1,January,21,Friday,1
2024-01-05,Phone,Electronics,West,3,0,90000.0,12514.95,2024,1,January,5,Friday,1
2024-12-05,Camera,Electronics,South,1,0,52000.0,8109.15,2024,12,December,5,Thursday,4
2022-03-07,Headphones,Accessories,South,4,15,10200.0,1727.18,2022,3,March,7,Monday,1
2023-08-26,Laptop,Electronics,North,2,0,140000.0,18111.4,2023,8,August,26,Saturday,3
2022-12-04,Phone,Electronics,East,2,20,62400.0,13343.98,2022,12,December,4,Sunday,4
2022-05-03,Phone,Electronics,North,2,0,60000.0,8809.9,2022,5,May,3,Tuesday,2
2023-03-23,Headphones,Accessories,West,4,10,10800.0,1332.69,2023,3,March,23,Thursday,1
2023-09-03,Smartwatch,Wearables,North,5,0,40000.0,10967.94,2023,9,September,3,Sunday,3
2023-11-02,Tablet,Electronics,East,5,15,110500.0,14661.06,2023,11,November,2,Thursday,4
2023-09-07,Phone,Electronics,South,2,15,51000.0,12627.63,2023,9,September,7,Thursday,3
2024-06-15,Tablet,Electronics,North,4,0,80000.0,17882.08,2024,6,June,15,Saturday,2
2022-10-08,Phone,Electronics,South,5,0,150000.0,30609.08,2022,10,October,8,Saturday,4
2024-12-02,Laptop,Electronics,East,5,0,455000.0,49001.65,2024,12,December,2,Monday,4
2023-08-19,Smartwatch,Wearables,North,1,15,6800.0,883.22,2023,8,August,19,Saturday,3
2023-12-04,Headphones,Accessories,North,2,20,6240.0,1812.06,2023,12,December,4,Monday,4
2024-12-10,Laptop,Electronics,East,2,0,182000.0,47577.66,2024,12,December,10,Tuesday,4
2022-07-29,Headphones,Accessories,East,2,0,6000.0,909.35,2022,7,July,29,Friday,3
2022-05-06,Headphones,Accessories,West,1,10,2700.0,465.13,2022,5,May,6,Friday,2
2023-05-07,Smartwatch,Wearables,East,5,10,36000.0,6548.74,2023,5,May,7,Sunday,2
2024-08-17,Smartwatch,Wearables,South,1,10,7200.0,1034.73,2024,8,August,17,Saturday,3
2024-08-27,Tablet,Electronics,East,3,20,48000.0,7446.93,2024,8,August,27,Tuesday,3
2023-08-04,Smartwatch,Wearables,South,4,0,32000.0,9514.9,2023,8,August,4,Friday,3
2024-02-16,Phone,Electronics,North,4,15,102000.0,14887.41,2024,2,February,16,Friday,1
2022-09-15,Camera,Electronics,North,4,20,128000.0,20358.72,2022,9,September,15,Thursday,3
2022-08-18,Headphones,Accessories,South,5,0,15000.0,3177.07,2022,8,August,18,Thursday,3
2022-07-08,Tablet,Electronics,East,5,5,95000.0,24950.4,2022,7,July,8,Friday,3
2022-01-10,Headphones,Accessories,West,4,10,10800.0,1494.63,2022,1,January,10,Monday,1
2023-11-07,Camera,Electronics,East,2,5,98800.0,23675.7,2023,11,November,7,Tuesday,4
2023-05-17,Tablet,Electronics,South,4,10,72000.0,10647.46,2023,5,May,17,Wednesday,2
2022-03-26,Phone,Electronics,West,1,20,24000.0,5718.68,2022,3,March,26,Saturday,1
2022-02-18,Camera,Electronics,West,2,5,76000.0,17665.65,2022,2,February,18,Friday,1
2024-04-17,Headphones,Accessories,South,4,20,9600.0,1566.74,2024,4,April,17,Wednesday,2
2024-10-04,Headphones,Accessories,West,2,5,5700.0,777.25,2024,10,October,4,Friday,4
2023-11-20,Headphones,Accessories,South,2,10,7020.0,1620.11,2023,11,November,20,Monday,4
2023-01-22,Camera,Electronics,East,2,15,68000.0,14428.54,2023,1,January,22,Sunday,1
2024-08-27,Tablet,Electronics,South,4,0,80000.0,21843.67,2024,8,August,27,Tuesday,3
2024-10-02,Tablet,Electronics,South,4,5,76000.0,11287.15,2024,10,October,2,Wednesday,4
2022-08-06,Headphones,Accessories,North,1,20,2400.0,610.62,2022,8,August,6,Saturday,3
2024-10-01,Tablet,Electronics,South,3,20,48000.0,8109.67,2024,10,October,1,Tuesday,4
2022-09-12,Laptop,Electronics,East,5,0,350000.0,37558.42,2022,9,September,12,Monday,3
2022-08-24,Smartwatch,Wearables,South,4,15,27200.0,7636.81,2022,8,August,24,Wednesday,3
2024-11-15,Tablet,Electronics,North,3,5,74100.0,18960.6,2024,11,November,15,Friday,4
2022-09-28,Camera,Electronics,East,4,0,160000.0,43565.97,2022,9,September,28,Wednesday,3
2022-05-03,Phone,Electronics,East,1,0,30000.0,7800.23,2022,5,May,3,Tuesday,2
2023-10-18,Headphones,Accessories,South,4,10,10800.0,2810.36,2023,10,October,18,Wednesday,4
2022-09-16,Headphones,Accessories,East,4,15,10200.0,2221.35,2022,9,September,16,Friday,3
2024-08-05,Headphones,Accessories,South,5,10,13500.0,2988.28,2024,8,August,5,Monday,3
2022-02-16,Laptop,Electronics,North,5,10,315000.0,35496.5,2022,2,February,16,Wednesday,1
2024-05-12,Tablet,Electronics,South,3,15,51000.0,8419.51,2024,5,May,12,Sunday,2
2023-06-09,Laptop,Electronics,West,4,10,252000.0,47354.29,2023,6,June,9,Friday,2
2024-06-06,Camera,Electronics,West,5,15,170000.0,23654.7,2024,6,June,6,Thursday,2
2022-07-27,Headphones,Accessories,West,3,5,8550.0,891.96,2022,7,July,27,Wednesday,3
2024-01-17,Phone,Electronics,West,4,5,114000.0,15148.84,2024,1,January,17,Wednesday,1
2022-05-29,Smartwatch,Wearables,North,4,0,32000.0,5518.65,2022,5,May,29,Sunday,2
2023-03-14,Tablet,Electronics,South,5,20,80000.0,12879.06,2023,3,March,14,Tuesday,1
2022-06-04,Headphones,Accessories,North,2,5,5700.0,863.42,2022,6,June,4,Saturday,2
2022-12-24,Phone,Electronics,South,4,0,156000.0,46680.24,2022,12,December,24,Saturday,4
2023-04-01,Camera,Electronics,North,4,15,136000.0,23559.33,2023,4,April,1,Saturday,2
2024-02-15,Tablet,Electronics,West,4,15,68000.0,12555.66,2024,2,February,15,Thursday,1
2023-09-21,Camera,Electronics,North,5,0,200000.0,45442.49,2023,9,September,21,Thursday,3
2024-04-11,Laptop,Electronics,East,4,10,252000.0,39815.5,2024,4,April,11,Thursday,2
2023-05-01,Smartwatch,Wearables,South,1,0,8000.0,810.98,2023,5,May,1,Monday,2
2023-06-17,Camera,Electronics,East,5,15,170000.0,35894.46,2023,6,June,17,Saturday,2
2022-07-19,Smartwatch,Wearables,East,3,15,20400.0,6079.89,2022,7,July,19,Tuesday,3
2023-01-06,Phone,Electronics,West,2,20,48000.0,6153.55,2023,1,January,6,Friday,1
2024-10-10,Headphones,Accessories,East,2,10,5400.0,1380.54,2024,10,October,10,Thursday,4
2024-05-02,Smartwatch,Wearables,South,1,15,6800.0,1798.23,2024,5,May,2,Thursday,2
2022-09-05,Camera,Electronics,North,5,0,200000.0,39727.73,2022,9,September,5,Monday,3
2024-02-27,Phone,Electronics,North,1,15,25500.0,3097.13,2024,2,February,27,Tuesday,1
2022-09-21,Smartwatch,Wearables,West,3,15,20400.0,4405.63,2022,9,September,21,Wednesday,3
